phase,generation,best_loss,median_loss,worst_loss,step,current_loss
differential_evolution,80.0,1.5497184063965899,1.6634903921396282,1.7492920494167465,,
differential_evolution,81.0,1.5497184063965899,1.6626242345005928,1.7492920494167465,,
differential_evolution,82.0,1.5497184063965899,1.6545935440713067,1.7492920494167465,,
differential_evolution,83.0,1.5497184063965899,1.6539281074921965,1.7492920494167465,,
differential_evolution,84.0,1.5497184063965899,1.6533632332009658,1.7492920494167465,,
differential_evolution,85.0,1.5348024505772864,1.6495334802526926,1.7492920494167465,,
differential_evolution,86.0,1.5348024505772864,1.6475606442812027,1.7492920494167465,,
differential_evolution,87.0,1.5348024505772864,1.6446248055821822,1.732651900423927,,
differential_evolution,88.0,1.5348024505772864,1.6439783409004654,1.7278653147511884,,
differential_evolution,89.0,1.5348024505772864,1.6416446778478528,1.7278653147511884,,
differential_evolution,90.0,1.5348024505772864,1.6392247417930021,1.7278653147511884,,
differential_evolution,91.0,1.5348024505772864,1.638894372182686,1.7093852270711654,,
differential_evolution,92.0,1.5348024505772864,1.6359845801716726,1.7093852270711654,,
differential_evolution,93.0,1.5348024505772864,1.6346102225517827,1.7093852270711654,,
differential_evolution,94.0,1.5348024505772864,1.63071218572592,1.7093852270711654,,
differential_evolution,95.0,1.5348024505772864,1.6274135486125454,1.6950898058430857,,
differential_evolution,96.0,1.5348024505772864,1.6251115976558352,1.6950898058430857,,
differential_evolution,97.0,1.530817235420045,1.6234676178563885,1.6930284956660944,,
differential_evolution,98.0,1.530817235420045,1.6216098377007822,1.6930284956660944,,
differential_evolution,99.0,1.530817235420045,1.6216098377007822,1.6930284956660944,,
differential_evolution,100.0,1.530817235420045,1.6203878933239237,1.6930284956660944,,
differential_evolution,101.0,1.530817235420045,1.6197368224851565,1.6930284956660944,,
differential_evolution,102.0,1.508763535901976,1.6184713521280343,1.6930284956660944,,
differential_evolution,103.0,1.508763535901976,1.6160539455280358,1.6930284956660944,,
differential_evolution,104.0,1.508763535901976,1.615219451503715,1.6930284956660944,,
differential_evolution,105.0,1.508763535901976,1.6141336291078363,1.681851114881721,,
differential_evolution,106.0,1.508763535901976,1.6121549153699077,1.681851114881721,,
differential_evolution,107.0,1.508763535901976,1.6099772031900916,1.681851114881721,,
differential_evolution,108.0,1.508763535901976,1.608581424603837,1.681851114881721,,
differential_evolution,109.0,1.508763535901976,1.6069390396653769,1.676716831840525,,
differential_evolution,110.0,1.508763535901976,1.6045908914124833,1.676716831840525,,
differential_evolution,111.0,1.508763535901976,1.6029776618212237,1.676716831840525,,
differential_evolution,112.0,1.508763535901976,1.602631600346048,1.676716831840525,,
differential_evolution,113.0,1.508763535901976,1.5989640941375438,1.676716831840525,,
differential_evolution,114.0,1.508763535901976,1.5970416171863375,1.676716831840525,,
differential_evolution,115.0,1.508763535901976,1.5924082511002362,1.676716831840525,,
differential_evolution,116.0,1.508763535901976,1.5907377821851088,1.676716831840525,,
differential_evolution,117.0,1.508763535901976,1.5899190153508158,1.676716831840525,,
differential_evolution,118.0,1.508763535901976,1.5883969451365099,1.6599955933153592,,
differential_evolution,119.0,1.508763535901976,1.586819238271639,1.6599955933153592,,
differential_evolution,120.0,1.508763535901976,1.5860543687653474,1.6599955933153592,,
differential_evolution,121.0,1.508763535901976,1.5854479503253207,1.6599955933153592,,
differential_evolution,122.0,1.508763535901976,1.5847308436272627,1.6599955933153592,,
differential_evolution,123.0,1.4897946478821371,1.583894058585668,1.6599955933153592,,
differential_evolution,124.0,1.475060733775061,1.582776901349447,1.6599955933153592,,
differential_evolution,125.0,1.475060733775061,1.5825170607946901,1.6599955933153592,,
differential_evolution,126.0,1.475060733775061,1.5807830221219787,1.6381043666988784,,
differential_evolution,127.0,1.475060733775061,1.5799360513814351,1.6381043666988784,,
differential_evolution,128.0,1.475060733775061,1.579724201639841,1.6381043666988784,,
differential_evolution,129.0,1.475060733775061,1.5789978738966002,1.6334258212706445,,
differential_evolution,130.0,1.475060733775061,1.5783993685930229,1.6334258212706445,,
differential_evolution,131.0,1.475060733775061,1.5775402301091406,1.6334258212706445,,
differential_evolution,132.0,1.475060733775061,1.576986065750305,1.632659427337004,,
differential_evolution,133.0,1.475060733775061,1.5756348043941109,1.632659427337004,,
differential_evolution,134.0,1.4715304862645466,1.5745283993529786,1.632659427337004,,
differential_evolution,135.0,1.4715304862645466,1.5745283993529786,1.632659427337004,,
differential_evolution,136.0,1.4715304862645466,1.5722217103123715,1.632659427337004,,
differential_evolution,137.0,1.4715304862645466,1.5713747246315077,1.6309901079984492,,
differential_evolution,138.0,1.4715304862645466,1.570642111441992,1.621597497946859,,
differential_evolution,139.0,1.4715304862645466,1.570642111441992,1.621597497946859,,
differential_evolution,140.0,1.4715304862645466,1.5690663370840494,1.621597497946859,,
differential_evolution,141.0,1.4715304862645466,1.5689750540998901,1.621597497946859,,
differential_evolution,142.0,1.4715304862645466,1.5674472787628841,1.6156993913729485,,
differential_evolution,143.0,1.4715304862645466,1.5667001141976835,1.6156993913729485,,
differential_evolution,144.0,1.4715304862645466,1.5655989799400232,1.6097392135630122,,
differential_evolution,145.0,1.4715304862645466,1.5648619404177597,1.6097392135630122,,
differential_evolution,146.0,1.4715304862645466,1.5646362864699401,1.6097392135630122,,
differential_evolution,147.0,1.4715304862645466,1.5635475012472604,1.6097392135630122,,
differential_evolution,148.0,1.4715304862645466,1.5635475012472604,1.6097392135630122,,
differential_evolution,149.0,1.4715304862645466,1.562037757453676,1.6097392135630122,,
differential_evolution,150.0,1.4715304862645466,1.5615945192090646,1.6097392135630122,,
differential_evolution,151.0,1.4715304862645466,1.5593941625920165,1.6097392135630122,,
differential_evolution,152.0,1.4715304862645466,1.5590438675486333,1.6097392135630122,,
differential_evolution,153.0,1.4715304862645466,1.5590438675486333,1.6097392135630122,,
differential_evolution,154.0,1.4715304862645466,1.5566458561848102,1.6097392135630122,,
differential_evolution,155.0,1.4715304862645466,1.5555478821367306,1.6097392135630122,,
differential_evolution,156.0,1.4715304862645466,1.5552150913097824,1.6097392135630122,,
differential_evolution,157.0,1.4715304862645466,1.5546188542758042,1.6097392135630122,,
differential_evolution,158.0,1.4715304862645466,1.5546188542758042,1.6097392135630122,,
differential_evolution,159.0,1.4715304862645466,1.5539369990060465,1.6097392135630122,,
differential_evolution,160.0,1.4715304862645466,1.553743683662209,1.6097392135630122,,
differential_evolution,161.0,1.4715304862645466,1.5535104962445776,1.6097392135630122,,
differential_evolution,162.0,1.4715304862645466,1.5535104962445776,1.6097392135630122,,
differential_evolution,163.0,1.4715304862645466,1.5506279542018326,1.6097392135630122,,
differential_evolution,164.0,1.4715304862645466,1.5495589137748376,1.6097392135630122,,
differential_evolution,165.0,1.4715304862645466,1.5495589137748376,1.6097392135630122,,
differential_evolution,166.0,1.4715304862645466,1.5487425298615358,1.6097392135630122,,
differential_evolution,167.0,1.4715304862645466,1.5478396867766606,1.6097392135630122,,
differential_evolution,168.0,1.4715304862645466,1.5478396867766606,1.6097392135630122,,
differential_evolution,169.0,1.4715304862645466,1.5475028973194933,1.6097392135630122,,
differential_evolution,170.0,1.4715304862645466,1.5457030010143966,1.6029825818113337,,
differential_evolution,171.0,1.4715304862645466,1.5454371572316843,1.6029825818113337,,
differential_evolution,172.0,1.4715304862645466,1.5454371572316843,1.6029825818113337,,
differential_evolution,173.0,1.4715304862645466,1.5453385873499608,1.6029825818113337,,
differential_evolution,174.0,1.4715304862645466,1.5449882375780564,1.6029825818113337,,
differential_evolution,175.0,1.4715304862645466,1.5449882375780564,1.6029825818113337,,
differential_evolution,176.0,1.4715304862645466,1.5446325415361752,1.6029825818113337,,
differential_evolution,177.0,1.457728895573354,1.5438156328025014,1.602103302564524,,
differential_evolution,178.0,1.457728895573354,1.5432032027951958,1.602103302564524,,
differential_evolution,179.0,1.457728895573354,1.5425112940203762,1.602103302564524,,
differential_evolution,180.0,1.457728895573354,1.5425112940203762,1.602103302564524,,
differential_evolution,181.0,1.440364683683941,1.542204766731619,1.5962791517133759,,
differential_evolution,182.0,1.440364683683941,1.542204766731619,1.5962791517133759,,
differential_evolution,183.0,1.440364683683941,1.5398027563073762,1.5962791517133759,,
differential_evolution,184.0,1.440364683683941,1.5394096508764386,1.5962791517133759,,
differential_evolution,185.0,1.440364683683941,1.5362537327243988,1.5962791517133759,,
differential_evolution,186.0,1.440364683683941,1.5356581306424575,1.5962791517133759,,
differential_evolution,187.0,1.440364683683941,1.5356581306424575,1.5962791517133759,,
differential_evolution,188.0,1.440364683683941,1.5356581306424575,1.5962791517133759,,
differential_evolution,189.0,1.440364683683941,1.5353670383063476,1.5962791517133759,,
differential_evolution,190.0,1.440364683683941,1.5345747095779014,1.5962791517133759,,
differential_evolution,191.0,1.440364683683941,1.5345747095779014,1.5894918762702206,,
differential_evolution,192.0,1.440364683683941,1.533691650203186,1.5894918762702206,,
differential_evolution,193.0,1.440364683683941,1.5329939163824022,1.5894918762702206,,
differential_evolution,194.0,1.440364683683941,1.532175388686479,1.5894918762702206,,
differential_evolution,195.0,1.440364683683941,1.5317215107408733,1.5894918762702206,,
differential_evolution,196.0,1.440364683683941,1.5311109656898365,1.5894918762702206,,
differential_evolution,197.0,1.440364683683941,1.5311109656898365,1.5894918762702206,,
differential_evolution,198.0,1.440364683683941,1.5311109656898365,1.5894918762702206,,
differential_evolution,199.0,1.440364683683941,1.5301649651910796,1.5894918762702206,,
differential_evolution,200.0,1.440364683683941,1.5301649651910796,1.5894918762702206,,
differential_evolution,201.0,1.440364683683941,1.5301649651910796,1.5827783363431083,,
differential_evolution,202.0,1.440364683683941,1.5288321692919091,1.5827783363431083,,
differential_evolution,203.0,1.440364683683941,1.5288321692919091,1.5827783363431083,,
differential_evolution,204.0,1.440364683683941,1.5280826809595358,1.5827783363431083,,
differential_evolution,205.0,1.440364683683941,1.5272551227584175,1.5827783363431083,,
differential_evolution,206.0,1.440364683683941,1.526553901827099,1.5827783363431083,,
differential_evolution,207.0,1.440364683683941,1.5246574083352293,1.5827783363431083,,
differential_evolution,208.0,1.440364683683941,1.5246574083352293,1.5827783363431083,,
differential_evolution,209.0,1.440364683683941,1.5230912332470536,1.5827783363431083,,
differential_evolution,210.0,1.440364683683941,1.522472022856078,1.5827783363431083,,
differential_evolution,211.0,1.440364683683941,1.522472022856078,1.5827783363431083,,
differential_evolution,212.0,1.440364683683941,1.520934041092345,1.5827783363431083,,
differential_evolution,213.0,1.440364683683941,1.5204111600862955,1.5827783363431083,,
differential_evolution,214.0,1.440364683683941,1.5204111600862955,1.5827783363431083,,
differential_evolution,215.0,1.440364683683941,1.5198349815869805,1.5827783363431083,,
differential_evolution,216.0,1.440364683683941,1.5195819751991415,1.5827783363431083,,
differential_evolution,217.0,1.440364683683941,1.5194790832792076,1.5827783363431083,,
differential_evolution,218.0,1.440364683683941,1.5194790832792076,1.5735432124221298,,
differential_evolution,219.0,1.440364683683941,1.5194790832792076,1.5735432124221298,,
differential_evolution,220.0,1.440364683683941,1.5193697845911893,1.5735432124221298,,
differential_evolution,221.0,1.440364683683941,1.5191899827986655,1.5735432124221298,,
differential_evolution,222.0,1.440364683683941,1.518817267274768,1.5735432124221298,,
differential_evolution,223.0,1.440364683683941,1.5185370898361379,1.5735432124221298,,
differential_evolution,224.0,1.440364683683941,1.5183547641287933,1.5735432124221298,,
differential_evolution,225.0,1.440364683683941,1.5183547641287933,1.5735432124221298,,
differential_evolution,226.0,1.440364683683941,1.5183547641287933,1.5735432124221298,,
differential_evolution,227.0,1.440364683683941,1.5180527605465746,1.5735432124221298,,
differential_evolution,228.0,1.440364683683941,1.517359741100623,1.5735432124221298,,
differential_evolution,229.0,1.440364683683941,1.5166801048265128,1.5735432124221298,,
differential_evolution,230.0,1.440364683683941,1.5160113799156547,1.5735432124221298,,
differential_evolution,231.0,1.440364683683941,1.515820850511675,1.5735432124221298,,
differential_evolution,232.0,1.440364683683941,1.5155778605326007,1.5735432124221298,,
differential_evolution,233.0,1.440364683683941,1.5153172784974418,1.5735432124221298,,
differential_evolution,234.0,1.440364683683941,1.5150998534597124,1.5735432124221298,,
differential_evolution,235.0,1.440364683683941,1.513798532368318,1.5735432124221298,,
differential_evolution,236.0,1.440364683683941,1.513798532368318,1.5735432124221298,,
differential_evolution,237.0,1.440364683683941,1.513798532368318,1.5735432124221298,,
differential_evolution,238.0,1.440364683683941,1.5135474564710976,1.5735432124221298,,
differential_evolution,239.0,1.440364683683941,1.5128083275196986,1.5735432124221298,,
differential_evolution,240.0,1.440364683683941,1.512027781453217,1.5735432124221298,,
differential_evolution,241.0,1.440364683683941,1.512027781453217,1.5735432124221298,,
differential_evolution,242.0,1.440364683683941,1.5102091819511123,1.5655183570845945,,
differential_evolution,243.0,1.440364683683941,1.509777460226839,1.5655183570845945,,
differential_evolution,244.0,1.440364683683941,1.5087657547048279,1.5655183570845945,,
differential_evolution,245.0,1.440364683683941,1.5085266390707044,1.5655183570845945,,
differential_evolution,246.0,1.440364683683941,1.5085266390707044,1.5655183570845945,,
differential_evolution,247.0,1.440364683683941,1.5079445502623856,1.5655183570845945,,
differential_evolution,248.0,1.440364683683941,1.5079445502623856,1.5655183570845945,,
differential_evolution,249.0,1.440364683683941,1.507564783061264,1.5655183570845945,,
local_search,,1.440364683683941,,,0.0,1.440364683683941
local_search,,1.440364683683941,,,25.0,1.440364683683941
local_search,,1.440364683683941,,,50.0,1.440364683683941
local_search,,1.440364683683941,,,75.0,1.5185237709647001
local_search,,1.440364683683941,,,100.0,1.629335466561474
local_search,,1.440364683683941,,,125.0,1.6266798689334896
local_search,,1.440364683683941,,,150.0,1.6179128344348885
local_search,,1.440364683683941,,,175.0,1.7056002569993998
local_search,,1.440364683683941,,,200.0,1.7340203591779233
local_search,,1.440364683683941,,,225.0,1.6803390403063951
local_search,,1.440364683683941,,,250.0,1.6819981933816521
local_search,,1.440364683683941,,,275.0,1.7471453551241272
local_search,,1.440364683683941,,,300.0,1.6208878699256128
local_search,,1.440364683683941,,,325.0,1.6103655061783329
local_search,,1.440364683683941,,,350.0,1.5985056909194
local_search,,1.440364683683941,,,375.0,1.5874538273160075
local_search,,1.440364683683941,,,400.0,1.5328529585226025
local_search,,1.440364683683941,,,425.0,1.487337251137283
local_search,,1.440364683683941,,,450.0,1.4736682823339091
local_search,,1.440364683683941,,,475.0,1.4789502361852875
local_search,,1.440364683683941,,,499.0,1.4790859266828222
