GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
846353041,20190519,201905,USA,THE US,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-3.80434782608695,1,Canada,CA,CA,,60.0,-96.0,CA,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190519150000,Fight,Material conflict
846354857,20190519,201905,USA,UNITED STATES,USA,,,,,,,,MNCCHNMED,CHINA TELECOM,CHN,,,,,MNC,MED,,1,172,172,17,4,-5.0,6,1,6,-7.64331210191083,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,China,CH,CH,,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190519151500,Coerce,Material conflict
846361800,20190512,201905,USAGOV,THE US,USA,,,,,GOV,,,CHNBUS,CHINESE,CHN,,,,,BUS,,,1,172,172,17,4,-5.0,6,1,6,-2.59067357512953,1,Taiwan,TW,TW,,24.0,121.0,TW,1,Taiwan,TW,TW,,24.0,121.0,TW,1,Taiwan,TW,TW,,24.0,121.0,TW,20190519163000,Coerce,Material conflict
846362689,20190519,201905,USA,WASHINGTON,USA,,,,,,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,0311,031,03,1,5.2,11,4,11,-1.39702127033304,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,China,CH,CH,,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190519163000,Express intent to cooperate,Verbal cooperation
846362690,20190519,201905,USA,WASHINGTON,USA,,,,,,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,0311,031,03,1,5.2,6,4,6,-1.39554535987425,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190519163000,Express intent to cooperate,Verbal cooperation
846362691,20190519,201905,USA,WASHINGTON,USA,,,,,,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,0311,031,03,1,5.2,15,3,15,-1.41178037492092,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190519163000,Express intent to cooperate,Verbal cooperation
846363444,20190519,201905,CHN,BEIJING,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,030,030,03,1,4.0,6,1,6,-3.14769975786925,1,North Korea,KN,KN,,40.0,127.0,KN,1,North Korea,KN,KN,,40.0,127.0,KN,1,North Korea,KN,KN,,40.0,127.0,KN,20190519164500,Express intent to cooperate,Verbal cooperation
846363973,20190519,201905,USA,LAWRENCE,USA,,,,,,,,CHN,CANTON,CHN,,,,,,,,1,173,173,17,4,-5.0,8,1,8,-20.0,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190519164500,Coerce,Material conflict
846365472,20190519,201905,USA,UNITED STATES,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,020,020,02,1,3.0,6,3,6,-1.70733904230832,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20190519170000,Appeal,Verbal cooperation
846375056,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,111,111,11,3,-2.0,8,4,8,-4.04858299595142,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190519184500,Disapprove,Verbal conflict
846375057,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,111,111,11,3,-2.0,14,5,14,-3.89038206375668,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190519184500,Disapprove,Verbal conflict
846375646,20190519,201905,USA,AMERICAN,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,030,030,03,1,4.0,6,1,6,-2.62681159420289,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190519184500,Express intent to cooperate,Verbal cooperation
846377457,20190512,201905,USA,NEW YORK,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,173,173,17,4,-5.0,7,1,7,-2.74725274725275,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190519191500,Coerce,Material conflict
846377616,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,111,111,11,3,-2.0,12,6,12,-4.6232722423456,1,Russia,RS,RS,,60.0,100.0,RS,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190519191500,Disapprove,Verbal conflict
846377617,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,111,111,11,3,-2.0,6,6,6,-4.62327224234561,1,Russia,RS,RS,,60.0,100.0,RS,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Russia,RS,RS,,60.0,100.0,RS,20190519191500,Disapprove,Verbal conflict
846380457,20190519,201905,CHN,CHINESE,CHN,,,,,,,,USAGOV,THE US,USA,,,,,GOV,,,1,160,160,16,4,-4.0,20,2,20,-2.7332153459694,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190519194500,Reduce relations,Material conflict
846383920,20190519,201905,USABUS,INDIANA,USA,,,,,BUS,,,CHN,CHINESE,CHN,,,,,,,,1,130,130,13,3,-4.4,6,1,6,-2.38095238095238,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20190519201500,Threaten,Verbal conflict
846392004,20190519,201905,USAGOV,THE US,USA,,,,,GOV,,,CHNBUS,CHINESE,CHN,,,,,BUS,,,1,160,160,16,4,-4.0,6,1,6,-2.84810126582278,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20190519214500,Reduce relations,Material conflict
846393153,20190519,201905,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,CHNBUS,CHINESE,CHN,,,,,BUS,,,1,172,172,17,4,-5.0,6,1,6,-0.89686098654708,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190519220000,Coerce,Material conflict
