seed_count_a,seed_count_b,added_seed_count,CN_squared_difference_sum,US_squared_difference_sum,combined_squared_difference_sum,CN_mean_squared_difference,US_mean_squared_difference,combined_mean_squared_difference
30,480,450,24.746571180556,16.190312500000,40.936883680556,0.004284378667,0.002803031943,0.003543705305
30,490,460,25.088828728770,15.977253921977,41.066082650747,0.004343633783,0.002766145070,0.003554889426
30,500,470,25.037599111111,16.193397333333,41.230996444444,0.004334764389,0.002803566020,0.003569165205
40,50,10,2.972450000000,2.241350000000,5.213800000000,0.000514620845,0.000388045360,0.000451333102
40,60,20,4.115694444444,2.662083333333,6.777777777778,0.000712550977,0.000460887004,0.000586718990
40,70,30,2.729617346939,2.783137755102,5.512755102041,0.000472579181,0.000481845179,0.000477212180
40,80,40,3.394375000000,10.856562500000,14.250937500000,0.000587668802,0.001879598771,0.001233633786
40,90,50,3.991373456790,11.270169753086,15.261543209877,0.000691027261,0.001951206675,0.001321116968
40,100,60,4.341450000000,11.126550000000,15.468000000000,0.000751636080,0.001926341759,0.001338988920
40,110,70,5.661084710744,12.096229338843,17.757314049587,0.000980104694,0.002094222531,0.001537163612
40,120,80,7.369444444444,13.379305555556,20.748750000000,0.001275873346,0.002316361765,0.001796117555
40,130,90,7.501900887574,16.340613905325,23.842514792899,0.001298805555,0.002829053654,0.002063929605
40,140,100,5.526760204082,24.838750000000,30.365510204082,0.000956849066,0.004300337604,0.002628593335
40,150,110,5.496716666667,31.384505555556,36.881222222222,0.000951647622,0.005433605532,0.003192626577
40,160,120,5.555000000000,23.967187500000,29.522187500000,0.000961738227,0.004149443819,0.002555591023
40,170,130,6.547478373702,17.097314013841,23.644792387543,0.001133566200,0.002960061290,0.002046813745
40,180,140,6.780756172840,23.520663580247,30.301419753086,0.001173953631,0.004072137046,0.002623045339
40,190,150,6.563687673130,22.685522853186,29.249210526316,0.001136372520,0.003927548970,0.002531960745
40,200,160,7.278000000000,25.148050000000,32.426050000000,0.001260041551,0.004353886773,0.002806964162
40,210,170,7.875513038549,22.883613945578,30.759126984127,0.001363489099,0.003961844520,0.002662666810
40,220,180,7.632902892562,21.434493801653,29.067396694215,0.001321485958,0.003710958068,0.002516222013
40,230,190,8.146448487713,21.988173440454,30.134621928166,0.001410396206,0.003806816731,0.002608606469
40,240,200,7.536666666667,21.148576388889,28.685243055556,0.001304824561,0.003661457131,0.002483140846
